row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
2438,183.10164876467516,7.370621,,,,82,,,,,,,0,0,0,0,130406.26,134996.55,148720.62,133659.28,120012.7,123943.5,149880.8,165068.95,165968.48,136591.22,158418.08,147087.84,
5974,183.1379667439858,12.434077,,,,,,,,,,,0,114609.09,127058.66,146752.17,0,0,0,0,0,0,10453.171,4989.0664,10637.6455,4396.969,4520.4053,5254.7046,
4324,186.18530393380723,10.897517,,,,521,,,,,,,0,3103.0916,0,0,58812.83,50163.996,62067.58,53429.062,64735.15,47460.32,64133.984,59220.14,69742.9,56189.754,52352.504,54031.78,
4537,186.18534265264188,11.156365,,,,,,,,,,,0,6740.6636,6745.74,7206.836,119155.96,105166.695,99393.24,108124.42,118296.945,117299.61,116973.336,115848.71,136810.06,31996.09,39905.355,37259.906,
4923,187.14814526074667,11.579949,,,,129,,,,,,,0,0,0,0,96037.67,111794.91,56499.355,47322.85,103180.66,109359.98,129721.93,162715.03,78706.25,139281.25,158017.44,98487.01,
395,188.07070531893595,3.7058916,,,,,,,,,,,0,24175.383,24149.63,29913.11,172695.61,180761.77,148639.92,139560.31,189110.05,140168.02,131580.31,130812.695,127610.086,14866.754,20809.531,17877.348,
3503,189.12739509267212,9.438494,,,,,,,,,,,0,44170.188,50493.504,54583.37,62756.53,62073.242,36791.316,57204.34,76147.64,67214.06,129283.54,120939.1,131985.77,255057.02,251170.78,179748.45,
3599,189.12739851220667,9.661119,,,,355,,,,,,,0,36295.977,38664.984,39065.62,126848.16,148707.58,129899.95,130728.38,129990.45,110154.66,198801.45,226670.08,227943.44,201128.86,198474.94,264729.0,
3445,189.1274203652354,9.32256,,,,,,,,,,,0,87860.836,82283.13,86668.336,42239.598,43728.74,38298.14,38788.062,44749.047,33513.965,68592.555,74426.375,63787.86,107439.18,111991.67,118418.97,
4708,189.12743510218573,11.346097,,,,93,,,,,,,0,256606.69,236415.77,230053.7,203203.4,99072.72,76387.38,71715.89,178016.61,80574.86,193870.8,199991.14,306554.9,248691.75,166511.81,168286.8,
4448,189.12743701144407,11.059545,,,,87,,,,,,,0,5501.414,4774.786,0,211638.12,281038.03,113669.67,129321.39,179646.02,156027.45,166821.97,153754.39,244698.75,170572.84,162918.38,153920.1,
7559,190.0497306458101,14.70298,,,,286,,,,,,,0,122722.51,130988.61,146645.36,25267.479,23063.654,0,0,25710.623,0,71923.875,55633.016,58311.918,86821.86,77042.15,84821.56,
5902,190.04987199422973,12.381069,,,,185,,,,,,,356162.62,277707.2,307642.94,317278.94,268697.53,246364.34,240944.88,228586.5,243432.34,243764.16,233963.06,226088.12,229844.31,253469.81,266665.22,253907.92,
4028,190.04988709753798,10.536152,,,,268,,,,,,,0,16358.928,14803.048,14926.157,162038.44,176332.6,170780.11,158330.47,165976.27,179565.94,200137.0,202536.77,197182.62,187786.94,200580.4,192524.0,
3610,190.04989284081728,9.678752,,,,191,53,[M+K]+,,2,3610;3615,151.0876,0,0,0,0,81576.664,72482.17,73160.07,72897.31,72751.01,75865.35,86737.99,80401.63,85595.65,60601.64,58589.414,53026.742,
394,190.1439041900111,3.7044284,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126557.41,125604.945,124918.44,
1657,190.1590791136966,6.4940686,,,,,,,,,,,0,0,0,0,7525.0986,2030.1929,0,0,5214.3076,0,0,236833.89,24868.291,243591.9,810932.9,777814.3,
1800,190.15912213376237,6.6356187,,,,,,,,,,,0,1060401.8,1100257.9,1034028.0,18568.9,23384.7,0,0,11789.4375,0,73064.59,79226.76,246365.89,797476.2,227568.1,224040.1,
712,191.08149529637126,5.361179,,,,88,18,[M-2H2O+Na]+,,2,704;712,204.1143,0,0,0,0,75231.95,72888.47,63645.707,67808.445,69156.19,58201.156,73677.73,80495.695,75873.72,73538.52,67658.58,72409.25,
4130,191.10665136428727,10.644448,,,,204,,,,,,,0,15483.006,12472.842,13694.711,95945.63,97649.05,82967.58,69721.22,110984.58,87252.625,116973.73,130136.89,120375.53,167956.53,193212.23,185511.61,
3920,191.1066782710209,10.356879,,,,,,,,,,,0,0,0,0,63166.973,71790.71,66988.8,64726.234,79666.375,72665.16,73644.5,86519.234,87680.82,107535.3,108510.57,101143.13,
2564,191.1066918463697,7.542841,,,,,,,,,,,0,0,0,0,52283.9,70330.08,140194.39,76399.625,80183.33,80777.016,86332.87,78339.31,83669.5,79161.914,78003.39,86319.04,
4220,191.1429470919186,10.7496605,,,,,,,,,,,0,0,0,0,79930.51,78987.3,67808.95,75853.38,81255.37,80721.17,65297.75,71976.59,73994.9,25582.65,24476.822,23495.59,
4894,191.14303760549626,11.562183,,,,,,,,,,,0,34703.44,27042.809,48277.27,161876.61,87477.164,73463.586,70621.734,142289.47,144066.17,231870.23,252385.33,235636.02,89000.16,140903.06,146064.14,
2962,191.14306800266203,8.22296,,,,,,,,,,,0,14512.501,14179.245,14619.914,11583.696,14427.306,6780.126,2520.9165,16510.127,4637.0176,6500.749,16019.441,5201.153,63338.707,64989.566,88080.305,
3120,191.14308679330315,8.514005,,,,94,48,[M-2H2O+H]+,,2,3121;3120,226.1577,0,91417.59,107154.44,103585.73,5598.043,13123.552,5240.8535,2763.8457,7248.5576,8680.031,15674.961,16495.164,14457.01,20699.469,24323.324,20271.758,
4562,191.1430933336989,11.178501,,,,148,,,,,,,0,4594.7866,4542.1074,5095.642,142975.3,152081.11,140824.89,101751.14,153480.9,131727.48,137726.08,161032.84,127939.54,117691.13,226006.05,98857.625,
4416,191.14309650559616,11.021826,,,,403,,,,,,,0,11137.699,11367.306,11587.749,27198.398,24014.57,0,25694.268,22167.703,27872.365,36292.438,27429.473,20646.793,239542.31,196321.28,229037.73,
6981,191.17931232693886,13.115601,,,,84,,,,,,,0,0,0,0,78098.36,70364.914,57865.277,58934.758,64994.043,82725.21,113385.56,118507.86,90176.35,170137.56,196911.7,202575.84,
5584,191.17940645275522,12.144329,,,,,,,,,,,0,0,0,0,88206.72,92798.82,85030.42,87718.445,92137.26,90916.305,112528.695,116744.29,130028.914,114879.375,109641.97,115100.414,
3560,192.13830573734228,9.540179,,,,346,,,,,,,7858.1416,2586.961,0,0,1176473.2,1160298.6,1143750.5,1160535.5,1195233.1,1158652.0,1304817.9,1289266.4,1297439.6,1156904.6,1198446.6,1149817.1,
3224,192.17482090652024,8.775293,,,,,,,,,,,0,288529.7,83584.28,279153.5,3352.2998,3939.209,0,0,4687.0776,0,36120.48,33691.85,20218.7,157455.19,120777.39,165058.22,
2841,192.1748352563895,8.003739,,,,,,,,,,,0,552395.8,360856.84,550459.4,16985.963,7592.0625,0,0,16918.465,0,85507.79,83783.695,101132.25,193135.7,248259.55,238665.78,
2193,193.08603508990916,7.076589,,,,119,,,,,,,0,0,0,0,119225.84,121008.13,155919.61,151011.19,144167.19,133071.97,100310.47,179765.8,103315.266,75580.27,75857.64,79705.66,
457,193.11978351571796,4.5506067,,,,462,,,,,,,0,0,0,0,304116.28,305907.6,310884.25,296931.22,305676.6,319008.03,350640.94,335864.28,334272.22,311292.9,323484.6,334922.66,
6329,193.12229308009543,12.658738,,,,143,,,,,,,0,48052.375,60580.656,56010.016,47680.64,43034.516,17990.91,19349.61,49922.195,13304.495,138645.9,158580.25,137358.83,415815.3,412786.88,373569.47,
2972,193.12237238273872,8.239092,,,,,,,,,,,0,0,0,0,72676.266,79087.15,85950.7,79838.21,112033.9,71566.08,55965.25,62150.383,49964.28,35044.81,49013.91,54775.758,
5147,193.12238676113643,11.762969,,,,,,,,,,,0,48673.39,41042.22,38767.977,16019.832,13718.146,17315.39,12650.916,22150.023,17680.879,30108.883,26309.02,29509.932,37242.887,43134.766,55852.414,
3937,193.12241039850747,10.390941,,,,30,,,,,,,0,0,0,0,134394.4,194695.69,117226.04,101955.414,120437.31,132007.23,145947.6,167653.88,152263.64,117771.664,110282.766,167066.88,
3995,193.12241805508012,10.486579,,,,31,,,,,,,0,7741.876,5390.474,5010.7695,126734.67,119800.086,133125.83,250403.67,125577.8,109256.75,154292.39,156630.5,173560.94,189469.64,237938.42,240988.4,
3793,193.12242019802636,10.073748,,,,74,,,,,,,0,0,0,0,328951.72,271253.75,267322.1,295468.4,273216.7,266016.5,341943.88,401541.0,394993.62,476467.8,405777.22,344568.72,
4621,193.1588008352321,11.250603,,,,132,,,,,,,0,0,0,0,175676.19,131807.1,88037.484,141114.73,142520.31,124672.02,174792.94,186758.14,209021.23,167290.84,186596.73,74593.195,
4855,193.158814572679,11.5040865,,,,345,,,,,,,0,0,0,0,83223.32,89628.5,102503.77,86133.51,99273.445,88823.18,113088.484,88847.47,90876.06,120991.93,105482.46,107608.375,
796,194.11750766602765,5.5051513,,,,,,,,,,,0,112001.96,102801.62,116223.67,0,20554.27,21591.906,22172.299,19379.79,21245.246,24926.254,19246.232,17993.24,25021.576,27433.48,31396.145,
7690,194.11761015905014,15.860713,,,,,,,,,,,147965.58,104001.95,94177.96,101214.83,94837.88,70741.75,79688.64,85280.38,66627.555,67094.76,65533.473,72172.67,66201.11,64351.266,77897.88,73699.305,
329,194.11768486556568,1.6982695,,,,,,,,,,,16927.338,65511.895,64872.35,83564.695,0,0,0,0,0,28728.176,0,0,0,0,0,0,
334,194.11772864780698,1.840312,,,,,,,,,,,14049.266,25507.111,26248.809,28556.133,591453.56,536328.75,651207.9,657926.06,746648.0,737130.4,991375.7,928120.1,882353.94,1216129.0,382260.0,1254351.5,
281,194.11778386684628,1.3364486,,,,,,,,,,,0,101634.26,62688.457,59489.684,0,0,28498.26,28578.62,0,0,41984.344,34368.71,41076.87,52794.812,50497.85,43831.812,
7716,194.15391823580285,15.881854,,,,80,,,,,,,80152.93,55789.605,66094.516,64577.71,56110.25,47161.473,64603.953,51744.9,61172.04,48132.06,47802.492,48998.33,60690.633,60379.98,63897.324,63570.484,
4,194.96635610562808,0.65609986,,,,,,,,,,,0,0,0,0,3121.7642,4816.2603,4860.1206,0,3900.073,3798.129,46272.57,30437.477,22227.504,78909.76,87540.17,101790.73,
3678,195.0805193494339,9.812341,,,,,,,,,,,0,0,0,0,77357.625,79715.74,67453.17,76740.516,112154.984,82814.47,138680.47,89251.305,88131.62,93335.29,113178.734,118366.555,
1078,195.0917996763651,5.9305124,,,,292,29,[M+H]+,,1,1090,194.0845,0,88658.75,85224.0,98575.46,13513.406,13380.393,8795.696,8648.665,15859.977,9948.74,29026.104,31831.836,26936.506,61412.113,68699.7,58939.9,
3572,195.10163066273438,9.583225,,,,427,,,,,,,0,0,0,0,87908.484,89077.63,81204.81,85451.93,82302.766,93445.98,113731.734,99936.58,107571.78,141977.89,122614.64,124741.2,
3718,195.10165175490792,9.921891,,,,218,,,,,,,0,0,0,0,57462.83,59282.223,53640.113,52056.14,55257.75,54288.125,71193.38,68989.4,63613.438,102316.53,97482.39,83507.11,
1524,195.10167681792598,6.372299,,,,160,,,,,,,0,0,0,0,64084.94,60731.492,53244.363,53492.754,55518.91,64356.766,62309.727,61592.582,58193.645,51334.613,63997.355,60152.453,
1641,195.1016809906404,6.4757953,,,,506,,,,,,,0,0,0,0,67268.98,82669.234,64685.793,84129.0,75856.01,79388.414,66905.07,76533.92,64191.13,75667.24,69662.07,67998.54,
4546,195.1380789444803,11.165778,,,,22,,,,,,,0,0,0,0,66435.34,63480.88,71425.83,71641.95,68376.91,59196.562,103815.805,92427.07,84284.586,109939.695,111948.66,97114.875,
6558,195.1742993264088,12.816615,,,,69,,,,,,,0,0,0,0,106464.17,106044.14,116736.516,90899.76,111369.53,83559.51,150004.72,139578.77,147580.42,183371.77,163877.39,192279.5,
5324,195.17440219741044,11.951594,,,,41,,,,,,,0,0,0,0,69331.49,65991.79,70746.78,73120.61,69020.53,59218.82,96088.78,93554.31,103216.75,96672.75,110719.71,101678.75,
5187,195.17445172553994,11.799184,,,,,,,,,,,0,0,0,0,54417.254,58066.18,61596.06,59055.395,54364.85,50582.914,65428.66,68120.64,64189.992,25716.635,24983.625,26119.043,
2757,195.18572758363433,7.8591075,,,,,,,,,,,0,48580.805,46055.297,50980.965,0,1797.439,0,0,1517.2981,0,11233.805,13836.655,13120.658,36939.504,44289.64,42107.31,
7756,196.01694721814448,16.092361,,,,35,,,,,,,433150.84,298432.16,358069.0,240593.14,252395.9,274846.06,180574.62,263086.06,253740.28,187085.14,236115.5,188798.52,230875.84,290719.16,224440.31,212743.05,
4860,196.20608927475078,11.52875,,,,414,82,[M-H2O+NH4]+,,2,4860;4861,196.1824,0,57980.293,96835.92,101920.66,2732.1738,7274.054,0,0,9238.0,0,39590.797,39899.43,35849.562,146130.22,152990.98,146867.38,
3039,197.11725140506408,8.346687,,,,43,,,,,,,0,0,0,0,225831.88,208054.73,222537.55,188225.61,207803.08,207620.66,266023.9,265595.28,262058.7,262648.5,265243.62,250403.61,
3561,197.11726894595517,9.543388,,,,346,,,,,,,0,0,0,0,57376.89,71376.42,71039.71,60376.65,67467.164,70169.95,97251.0,109517.39,92931.83,122281.1,95729.984,138785.53,
1562,197.11733998780298,6.404359,,,,189,,,,,,,0,519411.0,462099.16,499473.4,72785.74,71512.07,55137.03,43128.793,72753.68,46794.67,167041.52,163121.61,151795.36,443977.22,450696.06,439907.56,
1951,197.11734923037687,6.809046,,,,376,,,,,,,0,712354.1,711036.06,763168.8,191670.8,219409.47,166461.03,151684.2,210321.66,155292.9,309482.97,323362.34,291642.72,776344.3,782787.4,802825.06,
3511,198.08081942711084,9.446539,,,,237,,,,,,,1104239.5,0,0,0,884822.5,907513.25,858247.56,840796.1,914152.06,836818.1,942083.94,952335.1,983255.1,210316.06,227737.4,219473.97,
1983,198.1125594516479,6.856081,,,,245,,,,,,,0,0,0,0,83656.11,87405.87,87239.47,89451.484,88127.24,106542.33,143194.22,128309.19,126800.72,65407.223,61745.426,57782.617,
463,198.11262959790042,4.5561166,,,,,,,,,,,0,0,0,0,14453.762,15528.529,19159.05,17697.975,15555.525,16573.756,20730.754,20413.447,20613.871,30007.424,32185.062,54415.934,
4044,198.18529710446649,10.544954,,,,268,61,[M+NH4]+,,2,4058;4044,180.1514,0,2564.8696,2206.9067,2732.1003,271130.75,254378.31,261773.78,272479.9,248487.9,287339.2,356487.53,321584.94,345414.4,43178.344,50101.4,47615.773,
3298,198.18531187250443,9.000487,,,,358,,,,,,,19726.693,32785.035,32531.559,30712.695,82818.445,92643.51,85733.13,80430.6,98946.484,84248.38,48020.703,45920.273,48941.887,0,1420.7612,0,
3635,198.18532942453749,9.71915,,,,511,,,,,,,0,0,0,0,45429.1,51848.414,45670.137,47697.848,47547.23,49893.348,55926.39,52119.49,55009.9,43929.504,51248.21,49000.844,
3496,199.08408694132174,9.444539,,,,,,,,,,,74171.086,0,0,0,45535.36,38666.062,44265.797,42221.19,52637.01,50485.984,52660.84,50591.27,53469.17,10842.236,8543.417,10161.51,
473,199.08677147609288,4.652053,,,,,,,,,,,0,0,0,0,54993.234,51496.445,49898.258,44283.305,53619.523,51270.93,49043.055,47423.39,53977.453,8206.877,11999.449,11707.117,
2252,200.14344438654484,7.149013,,,,155,,,,,,,0,0,0,0,2836583.5,2943299.8,2944089.2,2852307.8,2861043.5,2831129.5,3151213.5,3101770.5,3008177.8,2861914.5,2764875.0,2694153.5,
5331,200.2008849190465,11.949509,,,,,,,,,,,0,3455.2222,2006.7128,0,190256.9,45395.17,22693.078,110724.445,0,0,42142.89,43953.164,45475.348,24451.85,23181.94,6958.04,
5047,200.2009078279774,11.671002,,,,159,,,,,,,53996.098,73407.54,48856.984,72916.516,3379040.8,3533797.5,3560509.8,3432065.5,3382374.2,3035344.8,3627646.0,3835528.5,3848130.2,622130.9,571352.8,619832.0,
1542,200.94820188506822,6.3916645,,,,189,,,,,,,0,0,0,0,76735.3,91243.87,90942.9,79845.836,96081.59,84654.9,98617.37,97925.73,92029.305,53216.195,54148.21,59359.758,
241,201.07336181707387,1.0645308,,,,225,,,,,,,0,0,0,0,28688.123,106779.61,48233.375,26318.084,55475.0,75753.44,75829.875,69822.35,90399.36,43618.08,42114.37,66090.92,
271,201.07350556967867,1.206324,,,,48,,,,,,,0,0,0,0,13466.091,26188.424,27254.96,10676.685,35330.465,43752.137,85399.06,67925.05,28642.816,15655.506,17483.342,50108.105,
194,201.1235580758569,1.0149351,,,,,,,,,,,0,4357.3643,3682.7607,4261.278,11621.846,9005.925,4442.502,12886.949,11973.115,8161.6978,5427.125,9825.0,10434.483,19679.896,22670.676,7347.2812,
1097,201.15979825100146,5.9477735,,,,357,,,,,,,0,22743.986,22889.113,21038.324,1911.1438,1934.2229,0,0,5496.772,0,21126.098,24906.404,22874.682,93851.54,89631.95,100527.7,
994,202.08634088197488,5.805861,,,,374,,,,,,,0,3965.9355,6430.2627,6246.6133,230807.14,290305.72,177923.66,183702.66,229250.95,227300.53,282951.3,264710.7,246035.23,147864.3,138153.88,167844.12,
152,202.18027255497853,0.80594397,,,,,,,,,,,2895.545,3652.0146,2493.4888,3353.2903,121088.234,122074.28,136442.98,130554.81,137735.89,128552.0,156262.69,170020.98,134598.78,287490.56,289887.84,339555.8,
221,202.18031332879795,1.0233532,,,,,,,,,,,0,2608.0063,0,2463.586,125759.57,116734.84,30276.023,129447.1,128322.44,34770.094,99017.31,153878.94,59839.586,318495.6,315652.5,122239.164,
3289,202.2167299890375,8.963162,,,,,,,,,,,0,96649.734,98734.78,100773.52,0,0,0,0,0,0,0,0,0,0,0,0,
5009,203.1431205123456,11.641253,,,,17,,,,,,,0,0,0,0,112556.39,100496.12,114344.195,134235.56,120097.5,121247.664,120387.766,127792.07,103994.28,108995.82,113724.336,137386.53,
4793,203.1431956763605,11.422852,,,,200,,,,,,,0,0,0,0,178092.3,171285.4,114186.64,180397.34,183875.22,160830.98,95343.84,99183.72,153960.05,45489.875,19989.266,26868.36,
4657,203.14319788099502,11.292717,,,,132,,,,,,,0,0,0,0,136246.45,35077.85,85956.2,92664.8,94013.07,74263.56,114242.18,132475.77,129829.01,144376.28,96811.55,116561.19,
1315,204.0656526095355,6.1678596,,,,296,,,,,,,0,0,0,0,32617.438,37593.977,33515.492,32520.082,33855.13,33229.93,36827.22,40755.137,35895.332,95334.28,89554.47,78951.67,
2445,204.065681790696,7.3800755,,,,82,,,,,,,0,0,0,0,5910.269,5813.4062,9787.558,4981.7954,6314.4297,4101.4116,10392.216,9937.979,12550.575,46384.98,50626.42,68498.47,
1131,204.13847361929882,5.9822645,,,,,,,,,,,0,315409.94,375677.12,384083.6,22866.516,19410.65,7420.803,8450.3955,28864.799,8550.211,90336.055,79406.96,86913.4,149434.34,169986.4,196423.05,
2483,204.17484993657698,7.43846,,,,,,,,,,,0,521690.25,522638.5,73814.11,1866.7487,4305.456,0,0,5582.4946,0,41533.95,28300.527,8007.879,251650.6,285493.84,290960.94,
266,205.0897628868596,1.1842276,,,,,,,,,,,0,0,0,0,20041.102,17031.941,45721.688,37091.492,18613.756,33111.72,30892.658,26953.088,33347.117,0,0,0,
4355,205.1224503422458,10.939376,,,,418,,,,,,,0,0,0,0,64114.305,91437.836,85197.9,71201.03,79502.06,72912.836,88624.89,84904.38,107024.25,177021.02,248222.88,131024.95,
4548,205.1224654661747,11.165778,,,,22,,,,,,,0,0,0,0,87865.664,75003.414,84637.375,149945.05,94088.5,77203.7,178924.48,185334.72,172352.25,126452.3,141587.44,195890.69,
2726,205.1224705362048,7.81537,,,,394,,,,,,,0,5676.0215,7228.3896,7025.795,226313.2,207010.98,180230.83,215962.2,194694.73,189030.34,192305.08,151137.7,157900.16,106903.51,114866.36,112394.016,
4478,205.12247254954093,11.084201,,,,,,,,,,,0,0,0,0,72791.4,82470.46,80280.63,68929.56,86866.0,78977.125,85090.984,85657.23,84826.71,85404.16,85792.164,100111.22,
4919,205.15876755671013,11.578957,,,,129,,,,,,,0,0,0,0,121335.516,78303.17,78639.016,73539.586,126755.25,132636.06,176194.12,157869.42,170442.0,144514.94,89883.48,116785.35,
6252,205.19506430109084,12.589165,,,,,,,,,,,0,0,0,0,13704.57,16703.947,14555.179,8003.4834,18070.076,18113.479,27749.629,22916.182,6134.1216,229826.73,230398.8,228213.69,
348,206.11769139791758,2.1184654,,,,,,,,,,,0,0,0,0,35959.055,43019.242,36053.367,31769.424,37500.03,42701.965,48356.633,46855.504,38754.473,0,41037.01,189890.31,
254,206.11769268261472,1.1181583,,,,,,,,,,,0,412667.38,407669.44,408827.03,41893.26,26622.088,0,12640.266,27644.473,0,73617.19,69270.695,95219.63,227542.67,205109.02,207450.69,
179,206.11772825986498,0.84977275,,,,,,,,,,,0,138400.75,120862.03,126845.21,9484.825,5546.08,0,5735.7036,6011.2896,0,32057.91,36538.324,25237.28,49982.797,68550.74,88156.57,
56,206.13872271718387,0.7942988,,,,51,,,,,,,0,0,0,2150.7393,46570.883,58304.324,52880.23,52703.27,50868.715,57216.707,70401.15,89557.7,76727.24,98132.914,84529.77,45002.773,
648,206.15413769724563,5.2369237,,,,,,,,,,,0,92520.67,87950.52,88159.81,10231.779,13391.48,0,2375.8564,12788.805,0,22869.434,29320.148,26450.07,77567.42,73397.99,77616.13,
3266,206.19042218681196,8.889834,,,,,,,,,,,0,842065.9,807471.7,834438.0,28959.04,20349.525,0,0,29035.123,1667.3123,118291.336,216365.55,229590.6,580761.06,581951.94,564086.06,
3125,206.19044600209085,8.527324,,,,,,,,,,,0,122410.445,132168.5,122206.85,3002.8047,2029.7572,0,0,6266.31,0,27468.756,32527.83,30508.246,96017.56,105242.805,113578.77,
3605,206.19045018231876,9.671348,,,,,,,,,,,0,180898.48,184195.62,190878.97,1996.9811,1910.268,0,0,0,0,16561.152,9691.075,21642.533,150937.38,130456.66,100004.64,
2809,207.10165914220343,7.9460397,,,,,,,,,,,0,0,0,0,124318.875,85526.445,150716.1,155527.86,150322.92,246377.69,111152.484,161906.47,124774.73,102774.45,92978.19,106246.29,
4037,207.10167214094426,10.521697,,,,268,,,,,,,0,0,0,0,14252.933,33451.848,26432.576,20930.154,24065.361,27378.17,41638.27,40662.3,26069.182,111299.3,95995.58,92892.07,
2687,207.10167319782713,7.7480187,,,,,,,,,,,0,0,0,0,90394.57,150868.53,145577.45,124736.52,81233.836,85984.836,196602.52,159281.25,303091.4,93514.305,94330.26,94851.74,
4208,207.1379454515015,10.743649,,,,77,,,,,,,0,0,0,2364.2854,422303.88,561485.1,383069.16,400321.47,413063.84,403056.47,594562.3,714124.1,510583.7,567076.25,464884.78,586458.2,
3330,207.13802559282456,9.041894,,,,262,,,,,,,0,0,0,0,71445.71,78744.72,88300.5,66282.87,78167.836,74158.11,66135.72,71846.95,73239.984,53131.383,51631.62,56117.77,
3996,207.13804938290025,10.488234,,,,31,58,[M-2H2O+H]+,,2,3999;3996,242.1522,0,8510.915,5543.9287,9050.877,51937.93,58281.727,63495.523,59941.402,57396.297,59356.6,71106.66,81598.77,75311.27,73394.5,153725.92,97821.71,
2115,207.1380626849094,7.003398,,,,,,,,,,,0,38818.89,37199.844,35027.316,20316.97,26428.521,18896.055,22109.32,26447.521,20929.105,20410.234,17986.25,16287.825,27940.629,28203.473,19557.51,
4449,207.13806728111226,11.057637,,,,87,,,,,,,0,0,2396.9912,2193.347,213328.05,201068.98,201396.27,203704.12,182501.75,207053.64,269982.66,245851.1,239080.72,282979.4,329168.6,233976.52,
3447,207.13807325659855,9.322545,,,,,,,,,,,0,234803.08,226024.77,235231.19,103495.57,66529.72,51022.836,51192.562,155080.5,50106.133,96084.67,106630.45,130501.58,243356.92,244005.48,284833.78,
4311,207.1380784835559,10.869754,,,,238,,,,,,,0,2792.1133,2615.046,2614.2085,115644.98,149176.64,145665.42,120175.01,147163.48,142184.52,167191.73,195810.75,171621.0,168909.56,163383.56,228138.42,
3857,207.13813078270084,10.230825,,,,401,,,,,,,0,12331.952,12464.061,13301.541,67924.58,73822.85,129628.54,70052.52,73458.06,69954.14,95110.516,92546.25,87576.47,95717.8,114207.84,94386.56,
3818,207.1381460354882,10.118375,,,,,,,,,,,0,26473.406,26288.68,26100.092,53052.547,52988.83,51948.094,47758.113,26559.066,45653.54,41055.84,57646.453,28076.738,142255.12,132537.11,132883.58,
6751,207.21073493476447,12.928754,,,,62,,,,,,,0,14992.287,18228.383,19125.693,6947.792,9419.058,2481.851,2513.7607,11013.421,3052.7422,51775.54,42436.625,40878.293,120584.95,145796.84,157978.1,
3674,208.13328518475737,9.806576,,,,504,,,,,,,0,0,0,0,40550.125,40036.4,43131.5,43341.836,45160.125,42442.477,40082.758,50273.42,53941.473,10518.873,22924.1,20167.34,
