row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
120,169.09707054064114,0.5260966,,,,,,,,,,,0,0,0,0,0,0,0,0,540843.4,741372.4,0,665166.5,0,0,888572.06,580351.9,453367.34,0,0,620459.44,0,0,0,0,716681.6,702895.6,592457.5,0,0,0,0,0,706034.3,0,686544.8,0,0,800889.44,507097.62,776639.7,0,0,0,0,0,732600.0,0,0,0,0,0,0,0,869086.94,0,0,0,0,0,852338.94,0,0,0,0,0,0,0,0,0,0,893395.44,0,0,0,0,903869.4,0,0,0,986138.44,0,0,
126,299.0615767865123,0.52876234,,,,,,,,,,,0,0,0,0,206237.23,0,161010.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,318.1843984500892,0.52989876,,,,,,,,,,,0,0,0,0,0,0,0,0,76569.79,139332.52,0,95765.99,0,63646.945,195599.3,66008.99,22599.83,24406.703,0,81481.336,137294.88,0,39513.543,0,62973.17,62674.03,0,0,0,0,0,98435.42,76976.53,0,67755.55,0,0,223605.94,29426.156,69526.8,0,0,53159.79,0,43684.74,58181.91,0,0,0,0,0,0,0,68529.49,0,0,0,50802.438,0,46362.133,71221.9,0,0,0,43765.18,0,0,0,0,0,67408.29,0,0,0,0,0,0,0,0,31603.72,32669.13,0,
132,166.08623948354887,0.5308719,,,,,,,,,,,0,0,0,0,0,0,0,0,285792.3,391348.56,287232.12,296522.6,0,280959.06,352751.03,284186.4,0,275048.1,0,303120.84,352444.06,0,389492.38,0,0,0,289555.22,0,0,0,0,350997.56,0,0,0,0,0,394232.75,344610.28,0,0,0,0,0,322673.78,504981.56,0,331286.5,0,352745.8,0,0,0,431465.28,381406.53,0,0,700751.6,0,328767.72,543273.75,0,331318.0,537559.06,349964.84,0,0,0,0,0,383453.38,0,0,0,0,0,0,0,0,1407056.8,0,0,
133,226.17989868176204,0.53132373,,,,,,,,,,,0,0,0,0,0,0,0,82212.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,228.12100384883266,0.5324108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23281.645,0,0,25739.695,0,0,114152.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,167.08150101804972,0.535392,,,,,,,,,,,0,0,0,0,0,0,0,0,0,68183.79,0,78358.96,0,0,76041.71,0,0,0,0,0,88190.96,0,64049.72,0,0,0,0,0,0,0,0,95015.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107625.4,192491.86,0,0,0,177891.75,83799.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,176.09301483734657,0.53601354,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17884.895,0,0,0,0,21565.846,0,0,0,0,0,0,0,0,0,18888.494,15628.905,0,0,0,0,0,20967.717,0,0,16295.101,0,0,16624.148,0,20754.479,0,0,0,0,0,15473.155,0,0,0,0,0,0,0,22409.873,0,0,0,0,0,19148.332,22655.28,0,0,0,0,0,0,0,0,0,22973.979,0,0,0,0,0,0,0,0,19574.107,0,0,
138,235.1074943291644,0.53625315,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45398.305,0,0,0,0,47235.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50504.51,0,0,0,0,0,45249.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53991.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50947.348,0,0,0,0,0,0,0,0,0,0,0,
139,205.0099745603181,0.53981197,,,,,,,,,,,0,0,0,0,0,0,0,0,26540.87,29645.828,26884.436,31414.246,31994.63,28581.582,32466.02,28903.201,0,21793.42,0,30231.668,35132.266,0,27975.719,0,0,32057.918,20299.82,0,31194.527,0,0,34058.72,34350.438,0,31431.715,0,0,25747.06,28545.992,36437.184,0,0,30773.588,30734.473,33035.277,33830.07,0,29228.777,0,34295.72,0,0,0,39211.258,0,0,0,0,0,33166.72,36264.24,0,34743.766,31673.768,34888.754,0,0,0,0,0,38692.22,0,0,0,0,0,0,0,0,34427.31,0,0,
145,244.19054300587806,0.5472998,,,,,,,,,,,0,0,0,0,0,0,0,34527.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,173.07095767463093,0.5480052,,,,,,,,,,,0,0,0,0,0,0,0,0,34696.87,37491.71,44485.523,50503.55,48655.24,35058.418,39854.465,48274.496,18256.572,28045.16,37205.28,38762.273,43397.855,48540.535,44035.59,0,39226.273,38242.33,36802.137,42606.51,49235.023,52021.12,45915.36,41021.05,59154.113,51695.207,37392.883,52963.008,44965.844,42750.406,34785.473,54761.19,0,44025.535,35526.34,56410.598,37513.97,49854.242,48952.16,33865.938,0,50852.66,41201.996,0,43612.066,58145.883,57107.152,46179.285,42807.996,47661.277,48895.543,46155.684,47845.523,46209.113,48828.074,61309.305,51335.574,61963.402,63563.098,67513.76,64528.914,59475.312,56525.48,63844.992,50743.777,50332.53,47488.117,60323.18,70179.55,58120.33,69603.6,73199.65,69514.94,104194.55,
147,265.11817876620586,0.5498785,,,,,,,,,,,0,0,0,0,0,0,0,0,36047.516,38909.95,32684.512,36364.777,37436.145,35622.61,43592.375,35697.438,24377.162,27799.945,38745.832,37423.438,43572.37,35960.246,33134.277,19118.611,41149.758,39692.95,27464.316,45978.61,36894.28,40426.363,35206.04,43100.996,40033.402,37798.055,37696.33,40171.53,35314.42,35473.42,36330.945,42285.84,0,46815.457,37245.36,35828.97,40035.664,39278.254,38872.203,36781.242,0,41774.797,45578.45,0,40128.3,46732.156,45100.03,47788.777,0,42478.95,44918.258,43340.35,44970.727,40880.574,48722.32,40547.613,46904.387,41351.047,42641.406,0,42824.9,0,47098.586,46383.723,39950.44,39289.805,42545.965,49127.85,0,0,46699.38,49868.45,45535.582,0,
148,189.11342878824465,0.55039036,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36825.57,0,19649.006,19719.355,39494.234,0,0,0,0,0,0,0,0,0,0,42648.203,26799.092,72315.95,0,59063.562,0,0,0,0,
149,179.07936322562745,0.5510738,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25053.395,
150,221.09336633223967,0.55276626,,,,,,,,,,,0,0,0,0,0,0,0,0,49207.348,51908.34,47208.355,51360.582,55236.36,51519.938,56287.984,50253.293,28661.645,42494.617,53551.2,53209.805,58688.11,52553.945,48846.258,22048.303,57703.832,56821.17,36447.406,59885.16,53516.95,58218.863,49444.836,58539.25,58013.594,54723.797,53746.887,56317.773,45490.04,45687.055,52152.21,60617.594,0,64185.0,53464.75,51394.336,56073.375,56083.066,54903.133,51607.61,0,57809.23,63777.426,0,0,0,62529.027,64671.785,0,55484.977,59107.246,56213.56,58108.61,54305.28,60872.97,56466.164,59633.465,0,57022.016,0,60236.277,0,64623.867,65943.836,0,51323.01,55787.734,64151.645,0,0,59760.016,0,59277.105,0,
151,181.13347418126673,0.55332524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38848.023,36100.035,0,0,51059.594,0,0,0,0,0,0,0,0,0,0,32939.824,38098.918,0,0,41852.207,0,0,0,0,
152,157.0793936595723,0.5555021,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20831.805,0,0,0,19460.79,0,0,0,0,0,0,0,0,0,19324.277,31319.957,17310.203,40198.0,0,37171.4,0,0,0,0,
153,252.12633079427803,0.5586749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177225.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,201.12329246074844,0.5664719,,,,,,,,,,,0,0,0,0,0,0,0,0,1241334.9,1187343.2,1195682.1,1175560.6,1298106.8,1247175.5,1239862.9,1191561.6,1084009.2,1204454.4,1295361.0,1289556.8,1277143.5,1286099.1,1269569.8,840163.4,1396534.8,1352471.5,1281849.5,1369756.5,1291443.5,1341295.2,1292844.0,1349799.0,1299682.4,1343145.4,1333212.1,1311254.2,1434758.8,1290444.1,1389531.2,1381338.9,1390732.9,1448292.8,1312561.1,1232982.5,1428290.2,1295265.2,1374716.5,1404398.8,1356285.0,1414273.9,1459700.5,1312641.9,1289095.8,1443493.1,1318416.9,1504409.5,1368719.0,1322311.5,1393400.6,1397664.5,1301357.6,1382891.1,1372670.8,1362930.5,1389400.0,1328025.5,1424862.4,1426069.1,1408970.5,1295535.4,1396862.6,1405849.9,1318967.0,1354345.5,1333908.6,1472957.5,1449371.5,1383068.0,1453908.8,1488333.5,1354796.0,2112290.0,
156,310.1143386963097,0.5682513,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25525.365,0,0,31947.14,0,0,0,0,0,0,0,0,0,0,19776.967,0,0,0,21740.621,47883.105,0,0,0,25853.129,0,0,0,0,0,0,0,47021.645,0,78254.97,30624.926,30983.514,51775.293,48002.05,36211.605,52149.04,30360.363,55190.414,51814.73,34789.887,26160.193,28032.26,0,0,0,0,30838.982,0,35989.305,0,0,0,0,0,
158,208.13328112650615,0.57221925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20754.48,27278.8,18830.244,28197.795,0,22759.184,0,0,0,0,
161,261.12319783896936,0.5857992,,,,,,,,,,,114132.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162,183.11279244351806,0.58926946,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44453.52,0,0,0,41544.633,0,44775.395,0,56062.504,
163,292.12085066900244,0.6048459,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160072.55,0,0,0,0,0,
164,188.12798689642528,0.60495514,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27584.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,206.13864540245729,0.6056928,,,,,,,,,,,0,0,0,0,34758.555,0,0,0,0,181761.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73232.664,0,0,0,0,0,0,0,35483.977,69534.414,0,122457.7,34066.67,0,190805.0,54262.457,0,722111.44,0,33475.285,0,0,64170.23,0,81448.58,0,0,0,0,0,51630.78,0,0,0,0,46590.504,0,0,0,0,0,237563.83,46290.08,36412.574,52839.004,0,68066.69,0,57644.77,28402.855,0,0,42638.727,
169,179.1179089158568,0.63190526,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68470.93,0,0,0,0,0,0,0,111911.555,0,0,37003.473,0,0,0,0,0,0,
170,152.07064650889438,0.6324227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41506.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40209.707,38861.95,41626.47,38841.027,42794.727,45953.74,40652.285,44641.09,46331.51,52272.68,52113.8,0,0,0,42265.406,37793.29,38058.562,41439.277,0,37263.81,61569.273,64830.586,60182.84,89263.016,
175,233.10333167832533,0.65012157,,,,,,,,,,,0,0,0,0,0,0,0,0,198591.31,196373.78,197328.53,191476.31,202424.36,203428.92,200498.73,197318.81,119772.016,197735.38,201667.69,213277.4,217633.58,202391.52,204392.86,90516.96,210234.95,211255.39,143910.81,212029.03,202050.36,201035.02,195091.66,216510.95,226695.05,213256.81,217092.42,204063.31,164887.88,157038.9,202882.44,209108.78,204539.34,209887.62,201617.77,176492.58,208312.67,194290.92,201398.69,200955.9,191076.47,197727.9,211299.48,181328.23,180628.1,211233.56,202475.9,228598.97,192311.27,187669.86,198810.83,183585.72,189824.11,192633.03,194749.42,194104.73,199951.86,187199.42,197863.62,201976.28,200133.36,185427.61,203217.83,225303.66,172163.08,186139.77,187596.64,193581.38,204064.5,185495.03,199775.86,209672.14,190323.78,284124.88,
178,245.128308813992,0.6595127,,,,,,,,,,,393754.72,321342.84,253731.17,190093.88,269538.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,242.18625118171144,0.6606298,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29650.096,0,0,0,56053.523,
180,189.10232685883594,0.6610197,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43172.777,68653.08,0,0,0,68666.164,0,61854.7,0,0,0,0,0,0,0,62053.785,88839.06,64912.566,104249.92,0,90540.53,0,0,0,60450.87,
181,167.0815120605021,0.6653343,,,,,,,,,,,0,0,0,0,0,0,0,0,166865.31,108019.06,150394.17,78745.29,165592.11,174230.33,109369.7,156756.11,0,154731.67,0,180391.5,0,0,93694.484,87042.06,0,129591.88,150703.45,199816.66,0,0,0,105095.65,0,0,126943.945,172662.9,0,148560.95,179407.02,179661.34,0,205885.3,178528.11,0,192277.08,164955.36,0,182591.36,0,174860.58,206892.12,0,0,190450.1,176872.67,214135.52,0,190838.23,101349.875,0,191359.94,107125.42,209564.98,0,126548.625,0,0,0,109616.63,0,184255.16,194199.62,187229.16,0,0,233363.86,0,0,0,0,198417.47,312791.62,
182,405.287529335105,0.6666539,,,,,,,,,,,0,0,187307.6,0,0,0,0,0,171127.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,155.08136403870847,0.668336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24002.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,235.10756916354222,0.6805058,,,,,,,,,,,0,0,0,0,0,0,0,0,123745.305,84147.36,121088.055,128103.77,132526.42,129765.85,87993.195,125770.72,0,117609.055,134752.16,134170.73,142019.84,130601.57,128557.89,0,142865.16,139499.8,99420.69,115916.336,132841.44,91681.07,129574.336,93695.85,0,137223.1,138370.42,139754.69,116748.19,66632.64,135781.92,146216.98,0,154811.34,132994.27,82235.21,142733.33,135954.52,139269.78,135607.66,0,141520.2,121951.23,126114.56,83361.5,103436.68,88824.44,0,0,139548.03,107511.48,144160.55,96309.25,89336.63,92583.62,140590.78,106550.13,99487.18,102584.14,0,0,0,102345.61,104719.17,140835.2,91977.52,93121.08,112120.08,111287.45,0,0,164807.16,148480.02,157517.69,
187,401.2937110371373,0.6833147,,,,,,,,,,,0,0,908903.7,0,0,0,0,0,862364.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407521.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40446.746,0,0,0,0,
188,292.12085506873655,0.68792534,,,,,,,,,,,165621.12,171629.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90568.58,0,0,0,0,0,0,0,190522.36,0,0,0,0,171856.92,159490.39,0,0,0,0,0,0,0,164737.19,0,0,0,0,0,184460.56,0,245958.14,0,0,0,0,0,0,0,0,244416.08,0,137843.19,0,0,0,0,0,212595.39,0,0,0,0,0,165913.95,0,0,0,
189,158.0962848397235,0.6895743,,,,,,,,,,,0,0,0,0,0,0,0,324810.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,251.15013158532182,0.69123673,,,,,,,,,,,0,0,0,0,0,0,0,0,657217.06,647383.1,423521.47,439734.1,483536.2,673192.06,695230.8,443111.47,603322.3,628200.75,768404.2,656269.06,735829.5,467781.47,468052.28,476123.5,839780.8,774975.6,435446.03,848930.8,480366.84,538734.4,503883.97,770205.75,505367.1,545666.56,744780.44,506429.78,512400.53,474308.12,787520.75,578362.6,799926.9,896351.0,756264.4,711621.7,844158.2,520683.12,561960.9,810447.0,500449.2,565319.9,967528.56,505715.16,776935.5,538763.94,459323.84,937547.0,817893.06,899263.8,977992.6,891775.0,874529.25,874250.75,1007057.3,796126.1,988592.5,773417.7,886032.3,912613.06,933877.75,811881.25,485940.66,435043.97,1014613.4,1037146.06,916177.0,1248783.1,986333.94,1084824.8,1177153.5,1199002.1,1063726.0,1671759.1,
191,162.0661653479048,0.6949437,,,,,,,,,,,0,0,0,0,0,0,0,0,136183.27,139345.45,147994.1,142535.52,152970.95,148686.06,141956.55,147035.17,84858.57,146590.05,151209.22,154718.45,163611.64,155969.94,151986.73,61108.44,160336.6,158423.8,128239.06,161840.02,148271.28,157711.22,150835.11,161255.58,185914.94,162569.02,162324.77,158984.58,127527.58,111541.87,162412.05,161354.61,160976.08,161501.6,154028.39,161569.75,163724.64,145647.06,154875.88,156131.78,154733.33,158609.47,161532.11,143637.94,148773.4,168552.94,162607.03,187970.23,154972.58,168017.16,172410.33,164043.97,166513.53,170031.45,168651.36,182806.2,180682.44,173849.95,174336.44,188397.28,180803.33,172517.58,163824.95,192555.19,172275.44,171816.58,162834.23,169654.47,183694.66,171722.62,177284.8,203890.8,178563.33,294376.12,
192,215.13894044037087,0.698368,,,,,,,,,,,0,0,0,0,0,0,0,0,634826.94,621677.2,617917.4,605144.5,662398.4,647073.94,649340.44,616663.4,579329.56,631269.56,663049.4,665270.1,657920.3,650449.94,653222.44,447455.44,716721.4,692924.9,755949.3,706098.44,655195.94,686421.8,658573.7,694107.1,663575.0,685759.56,680787.56,660819.7,806175.06,724303.1,700853.25,706746.3,711709.2,738376.75,664906.9,618835.56,732399.94,663883.44,699948.56,719213.25,691263.75,713554.0,757741.75,675793.9,629389.75,738938.9,671340.94,774600.94,674632.25,678751.4,744615.2,712922.6,675135.56,699909.5,729154.25,691265.0,737879.94,665613.44,725586.0,734446.5,735241.06,672910.6,707901.4,722977.25,734419.06,768069.25,699995.4,831982.2,760507.9,783721.6,799803.7,837742.4,753462.7,1181463.4,
194,216.14259651484662,0.7003919,,,,,,,,,,,0,0,0,0,0,0,0,0,63620.46,0,0,0,0,61684.027,0,0,0,0,0,0,63818.156,64294.938,0,0,0,69862.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62448.785,0,0,0,0,0,0,0,0,0,0,0,0,0,67886.6,0,0,64841.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,183.16221109698225,0.7124604,,,,,,,,,,,335259.12,0,415259.16,520653.0,569977.5,366990.5,0,0,337289.1,0,197032.7,302487.12,75527.66,273388.6,0,298211.88,0,241005.84,0,111146.125,257917.47,237121.38,0,0,0,0,0,0,206037.55,70470.39,167669.1,240216.48,186930.36,106231.305,0,212703.9,187837.02,376678.9,133670.9,0,0,0,0,63834.957,0,183797.56,56476.8,54019.01,0,150657.83,0,0,0,76014.06,0,0,57317.91,0,0,0,69030.84,65472.61,61506.223,191700.34,0,68698.43,69380.234,0,0,140598.34,0,0,0,0,46266.4,0,54332.625,0,0,0,0,0,
197,310.1144972405676,0.71272033,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25662.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198,621.4221561511398,0.71568614,,,,,,,,,,,0,0,0,127329.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35728.082,28119.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,403.2906608987525,0.7157141,,,,,,,,,,,0,0,828227.44,1428896.2,1078664.4,0,0,0,548863.75,0,0,0,0,442232.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185346.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40831.332,0,0,0,0,0,0,46265.297,0,0,0,32757.598,57047.03,0,0,0,
