row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
52,227.0220245048425,0.33133456,,,,,,,,,,,60537.215,58091.31,48957.098,39194.344,38061.23,55803.453,48046.7,37402.3,54855.543,23103.264,38175.46,21175.96,55475.426,55465.67,53999.36,52850.953,26322.797,17504.148,48996.03,39065.81,54910.473,56926.113,92895.99,41324.6,62225.812,51593.805,53365.957,35012.44,7966.2256,63544.234,24035.887,40904.797,51956.98,46159.664,37810.727,20557.51,12164.207,22322.135,42682.86,22272.072,64108.883,24249.97,37040.73,56880.863,17315.5,20714.762,62073.402,22946.043,24401.182,50484.566,64776.902,46854.16,36121.547,63634.84,24568.434,22424.45,41807.2,19649.86,72127.24,71296.71,69650.16,42608.848,73830.984,64160.92,73176.63,42186.77,44250.88,61687.52,72081.87,55087.473,50614.03,54138.652,72657.9,11949.51,45201.465,7809.029,65691.58,30879.867,72457.11,39151.973,59540.49,72965.79,
53,302.0587088807878,0.33764973,,,,,,,,,,,76785.164,73956.38,72905.43,52569.08,50712.984,69611.26,26890.01,48358.15,31469.006,64262.152,71444.0,64150.26,64614.92,50567.77,38357.574,66549.69,76413.87,61324.633,76697.31,71003.234,60742.5,55891.535,92388.73,74947.9,78270.8,76945.3,67320.2,78071.0,77004.164,133040.1,76595.0,63936.367,76181.516,76388.586,76358.8,60713.184,69337.2,56054.945,78053.99,78411.21,78071.54,67677.4,22979.893,33106.863,75565.65,77117.1,76847.055,77390.38,78759.65,30836.227,80389.72,81299.57,13635.325,79338.59,76564.19,29833.473,65435.895,49049.836,88820.75,67693.3,67465.766,85490.21,88310.0,70719.086,36365.562,74119.4,52553.65,88915.8,77548.75,75511.62,77347.37,76886.8,18701.281,88721.85,88711.32,90521.0,86044.17,90827.3,85844.59,40216.508,78345.266,87578.9,
54,239.09473392283138,0.33117715,,,,,,,,,,,90026.47,87423.0,19603.592,97899.945,94032.29,88030.99,82158.695,60237.3,97363.17,92738.69,92016.99,70011.21,84021.64,46251.51,51284.29,58011.32,88210.02,88443.766,74238.125,88798.72,86322.92,48056.54,140903.78,86795.11,87696.4,61133.83,87870.59,88952.61,87610.58,131331.16,45827.824,86384.57,86796.96,86692.16,87908.05,12798.529,94802.47,89759.39,86056.68,64109.16,86456.98,85063.87,87406.03,75478.664,84880.1,87186.77,86995.74,52169.402,57989.74,47061.95,84009.83,87766.97,67092.33,84620.23,68534.5,68283.64,37583.07,6259.833,87441.29,61089.52,85065.414,87238.57,95784.2,42892.06,31109.158,79427.484,73493.15,91941.16,91392.4,89378.51,48587.047,84224.0,59494.46,94020.51,62477.23,72267.46,90770.55,95966.29,94172.25,92101.01,93251.03,93198.25,
57,161.08211200699674,0.35309088,,,,,,,,,,,153208.97,123430.95,179747.64,133037.05,247436.06,225489.8,194847.83,134699.83,298926.47,372391.9,186049.81,411886.03,417739.66,91387.484,183040.39,586653.75,63361.047,92170.64,148035.84,148940.19,189924.53,268777.6,52154.35,179331.3,37338.367,261744.89,142162.84,183047.31,31670.576,75267.84,16932.512,119912.37,158463.42,143895.81,103836.65,271726.84,25585.492,233508.6,232620.16,107885.03,272735.62,183599.25,129755.875,524580.9,184319.39,196471.75,104662.69,210130.88,208794.92,39776.816,196272.86,135894.94,768213.8,57466.688,48596.074,162122.95,557377.5,331558.47,76128.24,196017.45,111369.59,104994.33,17870.148,51121.49,85951.46,182159.02,810781.75,167287.56,191999.75,35322.066,229920.28,129872.91,82378.77,172402.52,72240.55,97934.52,355173.94,74122.79,186807.58,166906.97,166395.14,53141.664,
61,179.0926427334557,0.37213647,,,,,,,,,,,4181.023,4441.8047,1189.3375,11834.46,4906.4946,13808.102,3553.212,32261.764,16408.965,50675.2,5576.6943,71951.06,22036.195,3018.0557,26061.953,64139.527,3841.9326,5642.605,2511.443,12031.415,15728.542,9689.652,4241.5635,2124.205,5135.121,2919.9749,8614.662,1067.0083,3317.974,5516.015,911.88153,2864.2974,1684.2706,13461.989,15171.587,4942.8936,7089.9595,2328.0261,642.7446,19582.271,7489.284,1053.8177,3794.1555,44203.04,2546.9265,6569.106,2808.0698,8198.556,7754.924,2483.5635,4342.6377,8753.4795,133843.64,2238.4255,7672.4033,4922.085,72183.664,9303.816,5906.8296,5637.923,3869.9495,5325.302,2119.8945,20036.867,723.03564,4715.911,15057.136,1782.1407,3468.445,4011.718,9731.26,2784.3755,5994.6665,3203.6025,7128.254,3757.0278,2196.28,2036.533,17466.129,2107.6794,2629.975,6457.5225,
62,281.05086961221957,0.37795222,,,,,,,,,,,2274021.2,2220443.5,2120084.0,1922639.6,1939998.8,2021022.9,1937402.9,835936.6,2039192.1,1994358.4,2028912.4,1937490.4,2078021.8,2057510.6,1952473.6,1916112.5,2300537.0,2039900.9,2299156.8,2043406.1,2190631.0,2166154.0,1353744.9,2247973.5,2358596.8,2336213.0,1946773.9,2318363.0,2243857.5,984031.7,2276867.0,2210962.5,2241449.5,2208516.8,2254972.2,2261987.8,1941121.8,2027704.2,2285574.5,2297842.8,2365256.2,2355415.2,2331030.5,2273701.8,2327219.8,2309515.5,2220515.8,2280254.8,2367586.0,2283454.2,2462371.8,2385875.5,2163155.8,2358216.5,2265534.5,2378362.8,2130592.8,2574839.0,2705067.0,2743289.5,2592427.5,2673609.8,2816426.8,2434600.2,2733350.5,2292183.2,2307133.2,2793269.8,2770095.2,2728885.2,2362933.2,2309912.5,2774147.8,2786466.0,2766722.5,2779487.8,2746653.8,2860505.2,2668947.8,2700970.8,2744027.0,2725995.5,
63,284.04898195189713,0.36303928,,,,,,,,,,,49170.18,54579.74,28903.365,47730.508,45756.363,23212.238,19366.549,26567.72,49886.543,7563.9473,45983.984,48226.996,51365.402,44898.375,2060.3997,47738.457,27252.156,22161.402,46758.36,50715.29,34749.625,27732.645,33434.406,49528.156,25173.297,57400.387,23198.625,19751.234,50324.875,20917.996,51345.99,5331.6157,34004.836,24795.926,56162.008,14172.049,35976.242,11832.945,37273.656,29934.727,59105.45,58157.01,11890.87,52875.285,53155.312,47605.047,27194.1,46086.242,9464.476,15258.946,9768.847,28532.629,18041.232,38926.73,33278.85,15806.777,52673.043,43901.598,58052.793,56962.375,41109.15,53085.777,24850.74,59581.07,33260.324,26805.34,27094.365,46374.74,60252.645,28955.936,58224.5,56932.89,54582.266,35330.727,40361.18,68743.836,67968.44,69569.81,38183.844,66495.16,68383.65,48156.168,
64,227.02202472269403,0.37745476,,,,,,,,,,,61189.113,58495.54,55869.023,28291.26,26228.297,55537.8,36286.887,37538.24,55618.1,17800.984,28424.568,9337.215,35013.996,44630.906,53042.008,52839.082,26322.797,4161.0215,25915.2,26008.066,46607.293,57846.918,37033.633,57602.75,63200.33,61826.023,46944.723,29749.344,51731.91,103989.96,24035.887,53016.668,40222.22,59033.34,52928.7,49155.137,9904.428,10312.926,57106.965,22272.072,64049.203,37970.547,23141.89,59234.137,4629.46,36786.71,57223.06,39092.83,31659.617,26887.066,65848.1,6572.6763,53235.484,63170.39,39406.97,33061.473,21204.766,40048.367,73113.71,72603.234,57210.523,26391.193,74750.59,65015.137,73396.164,56767.69,44826.594,44266.56,72818.56,72447.2,35790.17,38889.8,73239.53,29247.445,28812.773,40207.066,49184.57,49741.27,71519.1,60519.88,42173.168,73557.43,
66,267.0352397888638,0.38039798,,,,,,,,,,,307617.88,100767.63,104538.836,96530.55,99581.77,106737.07,241072.14,50824.848,104225.414,101137.125,104842.54,100580.73,109741.31,106978.57,217466.56,99615.484,128064.96,103269.59,326263.12,106449.7,115525.21,114924.17,66445.77,128865.11,142160.55,133882.5,97656.97,333201.8,260261.11,85467.94,40721.28,119664.836,123048.97,124510.07,51356.855,125392.234,85402.53,103647.125,37781.305,135696.61,148372.19,153010.92,136430.88,148082.89,145096.5,135062.19,135859.94,139762.83,143870.56,137165.78,153735.83,141301.31,139373.7,151178.72,144105.72,382668.44,139521.28,163119.44,190526.62,187650.84,166806.3,183433.78,198411.17,404931.3,189800.23,151053.98,149102.92,190706.06,192328.39,136676.03,149230.0,146520.77,199803.9,197683.69,195549.12,201170.78,106162.8,208586.89,190153.19,36391.105,195208.45,194773.81,
69,284.0489845618687,0.38251436,,,,,,,,,,,46166.785,55677.066,6181.335,47992.293,48204.508,23212.238,22133.533,12386.625,50095.965,7563.9473,48480.992,48159.496,51968.1,42308.06,12955.843,48316.586,23697.674,19579.54,43260.254,51484.24,32063.28,43793.48,36796.164,46688.75,25173.297,57306.504,20757.158,50752.555,46998.957,17488.96,48368.027,50561.098,37299.14,21518.098,56753.06,10707.906,38920.707,32156.027,37273.656,27042.572,59288.793,58042.426,56734.098,49554.867,49859.562,44826.46,42021.504,49334.58,9464.476,18769.402,6722.2007,31907.719,18041.232,42785.53,30405.86,15806.777,52767.91,22712.795,54760.844,56962.375,38120.484,48981.88,20721.738,57181.66,33260.324,23268.758,27094.365,50467.055,55984.86,24848.982,58350.54,56962.48,24677.93,34001.72,36503.145,69613.195,67651.02,69426.945,34442.3,65871.35,66794.03,44232.543,
71,741.1946264474394,0.36775586,,,,,,,,,,,0,212.21494,2297.4873,19035.006,7665.769,490.8793,75702.14,26318.682,8196.085,11119.371,2602.7805,15000.63,1128.777,13910.057,31815.355,3723.141,0,11715.319,0,1772.7338,0,731.3269,245.19788,0,0,0,75518.65,0,0,0,0,244.388,0,0,209.74512,0,68425.87,21334.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,239.094731462809,0.4011826,,,,,,,,,,,88420.94,88018.414,91953.57,96932.29,93021.0,88064.734,90407.79,33620.027,74028.914,92007.21,73456.16,44039.957,85541.055,91118.06,23902.29,90223.89,61674.684,89593.92,85111.13,88619.03,87397.305,23123.475,88643.73,86303.09,67772.31,37222.105,60949.324,88065.016,86299.28,44915.28,81950.016,86165.89,88010.19,87932.85,86191.2,87951.8,97304.94,88953.164,86731.12,86854.18,84902.86,86268.95,86649.836,76143.59,85731.35,66393.734,86393.01,86436.945,32069.584,41066.504,87160.164,87812.78,66162.36,84659.11,43478.555,42634.49,68745.96,83895.336,59553.91,89420.27,86050.49,47742.574,95769.664,20629.389,92571.84,77323.84,74676.26,94069.88,91393.39,72267.54,86634.41,62185.72,33259.44,93334.25,34614.395,93136.87,91645.055,97608.086,93953.45,92127.12,93539.09,81392.266,
78,266.99904928200243,0.41491958,,,,,,,,,,,22117.16,8685.028,37400.727,33607.41,2003.9164,35688.19,31735.92,16327.291,23271.613,8393.551,4866.448,9827.199,3191.8674,6484.423,21829.45,2911.6138,13273.789,3279.1704,7447.904,36123.547,39133.523,10612.6045,10846.248,28506.541,33677.24,7419.6206,9250.7705,17137.178,12970.086,19637.615,5411.8804,30467.553,3465.7617,14697.362,4428.216,40081.344,18807.75,10402.437,16185.319,23710.795,28156.854,31288.256,15283.157,7427.806,17117.459,15622.318,7425.255,7740.046,12745.209,34660.254,39996.496,30565.666,5441.865,43695.87,28489.578,37184.58,22178.365,25954.152,40554.52,6113.606,16627.3,10786.05,51331.945,12111.708,14590.312,44150.78,23377.908,54933.89,9731.848,38712.273,32051.922,20062.467,16402.31,39382.324,27187.732,39001.547,19279.373,12588.804,6279.7896,18252.436,55238.316,21634.973,
80,302.0587112554367,0.41280398,,,,,,,,,,,77257.28,65892.24,72656.1,23791.977,21567.117,65916.73,21411.02,48739.78,59760.695,36840.324,69095.22,63916.64,70953.875,22133.115,43200.074,41584.754,75728.61,70105.32,56150.15,71069.46,29942.059,25163.18,46940.215,75200.875,77549.82,55559.492,67210.195,54068.598,75226.69,43169.09,75485.48,75812.12,75416.35,75551.664,76392.62,76287.1,68142.96,47171.168,77281.625,78192.71,79446.25,77670.07,78185.47,23252.916,56857.47,77824.914,75553.81,79056.69,79315.73,70382.76,81176.586,66263.484,63691.438,76964.56,75661.0,79340.555,65000.66,15235.071,74226.516,71762.26,81798.57,86091.57,63024.484,39546.297,24553.287,72840.51,22866.514,87316.62,85578.95,39864.08,77446.22,77775.58,87672.92,87790.59,89513.42,90046.26,85883.586,89363.46,86939.94,75120.08,45393.945,86343.26,
82,161.08210964339008,0.49334052,,,,,,,,,,,137608.72,182392.64,29731.385,282425.6,55083.426,108940.3,173455.28,45542.145,203661.9,392669.28,24180.934,105957.32,242297.66,151123.77,362487.62,92014.31,32979.613,175581.4,174461.86,208314.27,242861.95,34132.887,36440.113,141311.5,196780.8,158100.19,53879.895,39465.688,146011.67,252007.1,197026.95,213366.11,38794.207,79764.85,193745.95,198464.27,49337.52,111255.13,214705.55,36308.23,62038.555,33030.727,52730.074,65707.48,119928.01,219638.36,223172.97,122701.266,70855.76,121714.73,113873.16,197487.4,204761.06,63282.11,142852.61,39712.312,594356.5,41313.86,33898.23,89610.62,32324.035,223499.73,28167.264,151963.12,34610.203,340181.38,227159.86,151184.58,29545.947,29922.771,31982.492,88825.38,27950.645,64596.24,32727.5,190424.86,178733.17,28115.443,39200.863,36366.816,53612.27,54664.504,
85,281.050869010693,0.43039042,,,,,,,,,,,1846983.2,5527602.5,1722510.6,1580800.0,1600108.2,5192061.5,1566277.6,1632656.4,1722737.5,1588954.9,1691229.6,1606640.9,1737054.9,1725538.8,1526081.0,1543166.2,1924705.0,1687325.6,1923905.5,1701334.2,1824900.6,1827002.0,1849298.5,1905007.1,1972278.8,1944016.4,1617028.0,1919172.1,1890485.1,1914226.1,1879866.4,1833617.2,1851486.6,1851313.8,1882363.2,1859177.9,1632280.8,1595995.8,1895215.1,1909208.6,2003914.4,1944601.1,1859377.8,1813468.2,1942418.9,1910085.6,1864131.2,1901002.8,1974683.9,1885557.8,2038775.8,1977172.6,1851616.6,1949540.8,1897040.5,1906906.9,1798301.1,2170884.0,2263427.0,2293447.8,2185448.0,2242035.5,2324310.2,1960443.4,2177036.0,1945117.0,1904140.2,2338861.8,2315829.0,2265639.2,1953349.1,1913116.2,2302173.8,2367433.2,2335558.5,6976852.0,2366389.0,2400793.8,2142462.2,2230653.8,2269621.5,2191237.5,
86,284.0489852696213,0.4352889,,,,,,,,,,,44213.434,44142.926,130463.82,31124.03,38146.555,18385.361,121327.21,13846.307,40416.473,38824.08,40041.164,121119.67,40909.992,40239.766,12955.843,31836.793,45029.97,35355.87,24878.008,40095.996,32693.945,35094.312,41867.965,24839.602,39431.105,42588.297,21306.848,28636.578,44578.11,29908.627,139074.42,42494.863,43586.48,26388.266,44136.812,22061.43,29795.727,10529.62,44310.31,14926.442,46680.88,45858.367,44751.656,43814.527,27051.008,141790.16,43586.68,44812.215,25589.178,139931.42,47813.383,42207.867,17525.291,44479.887,43539.78,45682.996,41460.28,34637.74,52335.47,33116.86,50049.785,21933.81,53816.965,151041.83,31993.443,40598.883,9968.638,53066.7,29432.824,32033.809,46137.62,44773.285,36433.516,7058.462,54700.56,54915.594,55720.7,172691.81,51318.938,52947.043,39636.75,52769.906,
88,355.0695576606816,0.43425676,,,,,,,,,,,42349.04,42204.69,45400.566,54201.996,39509.1,41392.777,66493.734,111859.18,41781.64,52083.812,30253.242,9987.878,7356.6333,18718.69,42883.105,29863.695,39488.258,29702.58,15123.3545,24306.123,18650.576,22464.102,15584.36,20349.627,9727.735,33413.37,39996.664,40351.71,30492.826,17959.934,6606.833,43235.684,19592.967,42274.273,16553.082,42036.758,57193.22,62006.58,39603.18,33616.54,21517.717,39142.117,38453.293,43014.45,39918.734,40528.71,39615.62,6075.6143,11806.223,39755.324,26852.156,30152.9,29549.514,16174.43,21620.318,39146.414,19515.469,12419.221,44174.812,31051.076,23383.379,47208.57,44273.266,45904.832,33662.656,44453.527,47472.793,8281.979,23402.209,45921.496,15812.063,22604.3,33456.426,29471.93,44606.168,35661.215,20875.3,43172.03,27042.637,24695.7,43071.914,54136.19,
89,267.035238710438,0.42468578,,,,,,,,,,,92466.93,48223.95,56202.086,71435.305,74356.32,80401.03,73650.53,52397.14,65488.504,74513.83,78821.65,74568.71,81269.125,78866.43,52143.246,54940.164,97735.54,77907.32,98017.09,79632.5,87504.664,87516.85,88863.25,97419.84,107493.46,99515.11,72615.414,103650.0,93449.72,100964.625,97779.7,88772.49,303702.97,93367.086,91256.16,94362.95,42952.082,66632.49,102341.516,98917.0,112929.24,114671.4,101781.68,111290.8,108638.26,99629.72,101492.54,104942.6,109813.62,101503.305,115119.77,106443.3,105227.414,112144.09,106925.03,115709.56,103439.18,87046.516,140432.6,139380.62,88902.51,137602.11,146766.66,122984.805,140703.48,113316.02,109902.94,145337.69,142820.05,85398.78,111726.945,109098.266,152395.1,152442.83,145584.08,150660.11,22268.867,157605.84,141188.06,143573.33,146614.97,146819.1,
93,161.08211006138902,0.50213957,,,,,,,,,,,136633.36,116781.27,329361.53,621443.3,415745.53,54111.914,52152.19,201986.77,493026.03,662816.94,240332.92,1494666.1,147765.47,150041.39,608143.0,1425199.2,295504.22,173251.86,173472.62,125821.305,126028.87,412242.38,31755.695,103480.805,124819.13,119988.81,498408.38,269773.72,144904.95,146014.88,130008.09,176101.08,76282.43,119920.15,191259.44,33096.344,49337.52,76591.82,60157.727,111431.09,121636.52,72725.83,248450.83,975688.4,118742.15,197126.0,222084.02,165471.17,102395.2,120344.98,213494.1,129492.5,1331088.2,113122.62,484712.84,235057.9,246502.27,207330.75,107943.875,87080.71,165346.61,273017.94,107563.12,150273.06,92954.33,369831.22,224968.94,195752.03,74864.94,29922.771,139588.6,92662.81,155719.67,63749.793,300017.7,89184.76,64405.934,28115.443,81180.65,139235.95,52632.38,191290.61,
95,179.0926479286779,0.5031202,,,,,,,,,,,4583.061,6719.883,4553.668,66376.8,66341.2,3546.1555,5730.8413,47966.34,24945.006,33215.64,2926.7173,90049.086,4434.8315,4573.2954,51764.406,88397.01,3863.8098,4015.2454,4974.7505,2931.7842,13390.415,5021.5503,707.0161,3762.2192,4225.2344,7860.7793,13394.602,5745.602,7194.8267,14055.254,5341.9873,6005.1787,6667.839,11458.924,4495.1177,4469.8667,7439.426,5814.5464,7375.1025,3700.9697,6452.103,4133.658,9387.884,8823.384,5705.8003,8851.979,11386.495,4175.88,8564.192,9635.365,7029.371,8591.053,93449.75,6343.561,7984.3237,4893.288,21455.979,6028.7725,4615.924,5524.683,5503.2397,7029.931,4987.1543,19209.127,4639.032,14177.609,25596.062,3941.3142,4855.8047,4432.8667,4037.2656,12138.951,3601.92,6126.817,4402.0425,6261.6636,8004.8145,3682.592,7864.267,4715.384,4781.815,6311.3076,
97,245.09541236323585,0.52070516,,,,,,,,,,,0,0,0,317.82056,0,0,0,0,63810.387,105098.74,39515.625,74559.234,54846.29,63696.78,142389.19,56168.523,20048.074,23827.398,55971.418,76873.0,117078.42,50340.758,40212.027,34443.28,62141.04,61229.266,73117.06,98329.836,52213.004,58235.875,35272.36,92136.16,68410.98,51597.926,60493.59,68092.71,107118.5,173294.6,31539.266,67825.43,23371.764,86572.7,57881.23,26323.795,49130.547,57153.695,43263.973,31332.186,19731.477,45211.176,56877.996,15515.949,48227.555,71027.3,76708.1,73141.85,36895.926,45772.766,45498.383,48804.12,64034.043,38520.805,46890.605,26685.61,46498.23,33890.67,29759.742,32414.438,30443.559,23509.477,63450.434,73982.305,31211.477,24871.02,35276.875,35860.074,43292.93,36117.336,33443.477,34075.53,34425.598,51332.15,
101,182.029026707358,0.5248901,,,,,,,,,,,28074.193,29415.594,28539.463,29447.814,28062.0,28586.182,28875.922,29245.275,29728.164,27711.986,28309.67,29291.865,27615.26,25100.438,29788.41,29315.918,1107.1183,28779.283,26658.07,7635.223,6278.325,26691.367,15426.231,24641.828,7929.7686,26196.926,4439.725,4245.392,27837.219,23169.66,27239.379,27551.861,27420.207,7150.2246,27934.043,27371.104,30160.09,29492.863,25181.629,26026.746,20739.346,5474.2427,26553.031,2303.4004,23299.107,26764.65,9311.491,30438.72,18163.266,20692.111,11421.896,4464.8345,25280.996,24290.559,8080.8633,7736.5225,24015.95,12023.976,6949.1387,21683.693,27062.064,24616.043,27440.262,23682.41,19823.643,24286.969,4658.655,25874.344,9058.326,25994.584,5249.9365,24785.434,27460.86,25716.957,26956.375,27114.84,4980.5454,27308.111,5688.8477,20084.0,9273.348,7763.1143,
105,181.09711299437893,0.521332,,,,,,,,,,,0,0,0,288.84552,0,0,0,0,49561.344,75002.09,33512.71,54433.812,42237.44,46975.82,103089.67,44507.16,16139.823,16952.715,40117.45,58887.414,83179.66,38951.93,28772.06,25807.072,47373.645,43597.742,55444.434,72381.734,37793.9,46323.043,27585.531,67149.46,50114.707,40590.188,46208.46,53135.84,81319.36,120792.055,25023.504,51684.332,17744.14,65669.13,43626.12,22198.172,39957.836,45418.645,32494.002,28384.6,16628.145,37822.133,43046.98,14069.645,33569.805,52428.34,58192.438,57192.938,30222.6,34898.31,37332.293,38381.293,49773.805,31313.932,39566.18,21808.988,36490.19,28377.783,25955.826,27175.607,26428.203,18889.508,53200.41,56386.285,27539.812,20862.38,29850.8,29398.756,35945.0,31549.182,29938.547,31561.912,31444.316,43916.453,
108,157.09716371660525,0.52019674,,,,,,,,,,,0,0,0,0,0,0,0,0,3450.53,10152.913,1898.4548,6916.565,4815.979,4479.917,14823.354,4450.422,1736.0425,0,6967.5522,5438.5356,19153.61,4018.839,1900.9891,3537.6626,7097.643,6200.591,2919.7683,19682.703,3925.4097,8915.874,2887.8538,11528.107,7641.581,4152.35,5570.562,8625.011,4724.8047,8836.821,1965.9045,8736.579,1414.1136,17488.734,4663.913,6020.4536,5594.8633,7924.04,4953.36,2851.3381,1741.8715,6946.1694,6411.3394,1490.4924,10073.91,12547.31,18402.957,15325.049,4354.981,13108.853,15954.139,12195.675,24851.158,8405.92,14179.171,5982.319,15465.478,8676.193,6418.0977,12894.266,10768.893,9459.946,14335.186,16845.834,8375.27,4496.8564,12493.275,9081.304,18751.504,10506.501,15275.238,14589.145,15117.904,31121.896,
109,158.9613383186868,0.5210102,,,,,,,,,,,84346.664,87682.46,83051.414,87852.65,84624.49,84726.695,98281.25,103068.35,87654.17,90664.984,87853.945,84038.06,89615.22,87585.805,88102.06,89424.12,82571.8,86621.79,86619.01,132914.9,90378.1,88412.125,86921.51,86121.445,85114.98,86568.66,93022.586,86339.58,89295.625,88941.55,88857.63,89568.34,87827.164,85493.37,89257.18,88543.12,89659.32,97080.28,227910.6,85010.02,83674.016,87015.09,150747.66,171839.17,114963.97,89776.84,85266.31,138664.9,83956.34,146792.14,84528.2,85283.016,80591.68,84998.36,85301.305,86497.64,82854.85,79369.08,80091.4,150827.53,80805.82,78638.48,95063.945,217352.64,193367.1,82132.88,83461.39,78727.836,79382.4,79689.375,85933.15,84582.9,76445.03,76596.97,79916.484,76097.46,77768.37,76134.75,80152.51,77840.945,30737.896,76019.72,
113,166.1029345439596,0.5325151,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.48146,0,0,0,0,0,0,1002.03864,0,0,0,0,1143.2179,0,344.52145,0,0,0,0,0,295.74078,0,1887.2822,679.8942,698.23254,3625.6372,301.34558,0,0,0,0,0,0,3560.8062,0,4795.058,7789.463,1840.554,11774.105,
114,160.0756760406883,0.5218794,,,,,,,,,,,0,0,0,0,0,0,0,0,183770.88,304328.34,210562.9,401620.97,312332.62,178118.66,412781.25,286905.66,144607.38,151759.14,280436.0,196100.77,476177.03,280762.88,209269.45,116820.19,355598.12,329247.16,250721.6,495482.03,296115.56,455202.53,275894.34,342406.94,593663.9,313545.0,343029.94,427649.62,235702.03,404429.66,247149.9,567389.25,164709.86,474401.5,245774.98,549419.3,251285.4,523318.78,354050.3,197983.47,242058.36,427234.22,257045.97,213120.95,341570.0,775052.0,845985.06,488413.75,258450.8,462201.34,507759.53,449601.6,733189.25,383483.0,505073.88,645107.75,490937.5,700356.9,533260.25,765449.94,666837.3,578616.5,954094.75,814353.56,314942.34,177482.83,435275.94,275424.5,865996.4,239300.45,717705.3,1050392.2,931383.94,1309049.9,
120,169.09710577747808,0.5253432,,,,,,,,,,,845.42,942.7384,2166.9707,4054.3687,3513.5833,0,0,0,540843.4,741372.4,450906.5,665166.5,609720.94,563904.4,888572.06,580351.9,453367.34,318398.78,674889.5,620459.44,849212.2,557153.4,469689.84,387611.62,716681.6,702895.6,592457.5,900353.94,586752.7,722705.4,517860.12,790937.25,706034.3,615655.2,686544.8,706535.7,689135.6,800889.44,507097.62,776639.7,450944.72,915693.6,628391.44,647277.1,654444.94,732600.0,637458.6,533841.94,436133.4,687120.8,720186.44,378563.44,727423.94,869086.94,861998.3,900098.7,644932.75,822500.8,908421.5,852338.94,953751.1,771301.94,917014.3,690748.8,888778.94,755674.9,746114.56,812156.3,804205.44,665943.6,893395.44,886614.5,755401.25,684815.56,826362.56,903869.4,944350.4,826194.44,891660.4,986138.44,890976.94,1347099.2,
